pair,score,n_mentions,n_contribs,member,party,state,chamber,is_current,first_contrib,last_contrib,first_mention,last_mention,sample_url,entity_id,bioguide
"KOCH GOVERNMENT AFFAIRS (FORMERLY KOCH COMPANIES PUBLIC SECTOR, LLC) -> Ted Cruz",5000.0,2,1,Ted Cruz,Republican,TX,sen,1,2025-04-14,2025-04-14,2023-05-16,2025-11-17,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruzs-service-academy-board-finalizes-texas-military-academy-recommendations,1163,C001098
"KOCH GOVERNMENT AFFAIRS (FORMERLY KOCH COMPANIES PUBLIC SECTOR, LLC) -> Neal P. Dunn",5000.0,2,2,Neal P. Dunn,Republican,FL,rep,1,2022-06-20,2022-07-14,2023-09-18,2023-09-19,https://dunn.house.gov/news/documentsingle.aspx?DocumentID=413,1163,D000628
"MICRON TECHNOLOGY, INC. -> Mark R. Warner",5000.0,3,2,Mark R. Warner,Democrat,VA,sen,1,2024-10-17,2025-08-28,2022-04-07,2024-12-10,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=CF834B06-D299-4BBF-B928-FD9650E21E1E,1317,W000805
MICROSOFT CORPORATION -> Vern Buchanan,5000.0,2,1,Vern Buchanan,Republican,FL,rep,1,2025-07-13,2025-07-13,2024-09-11,2026-03-04,https://buchanan.house.gov/2026/3/buchanan-soto-introduce-bipartisan-bicameral-legislation-to-combat-ai-enabled-impersonation-scams,1318,B001260
MICROSOFT CORPORATION -> Chuck Grassley,5000.0,3,1,Chuck Grassley,Republican,IA,sen,1,2022-03-29,2022-03-29,2024-02-21,2025-11-12,https://www.grassley.senate.gov/news/news-releases/grassley-johnson-press-for-full-disclosure-of-jack-smith-subpoenas,1318,G000386
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION -> Richard J. Durbin,5000.0,3,1,Richard J. Durbin,Democrat,IL,sen,1,2025-06-11,2025-06-11,2025-03-25,2026-03-06,https://www.durbin.senate.gov/newsroom/press-releases/durbin-meets-with-illinois-air-traffic-controllers-as-they-continue-to-work-without-pay-during-shutdown,1362,D000563
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION -> John Hoeven,5000.0,8,1,John Hoeven,Republican,ND,sen,1,2025-04-07,2025-04-07,2024-05-03,2025-05-08,https://www.hoeven.senate.gov/news/news-releases/hoeven-with-terminal-expansion-hector-international-to-be-the-best-airport-from-minneapolis-to-seattle,1362,H001061
NATIONAL FOOTBALL LEAGUE -> Mike Kelly,5000.0,5,2,Mike Kelly,Republican,PA,rep,1,2022-05-16,2023-12-22,2022-12-08,2025-12-16,https://kelly.house.gov/media/press-releases/us-house-floor-rep-kelly-pays-tribute-late-pittsburgh-steelers-rb-franco,1408,K000376
NATIONAL FOOTBALL LEAGUE -> Gary C. Peters,5000.0,6,1,Gary C. Peters,Democrat,MI,sen,1,2024-03-28,2024-03-28,2023-05-25,2025-12-18,https://www.peters.senate.gov/newsroom/press-releases/what-they-are-saying-peters-johnson-sinema-and-hoeven-bipartisan-bill-to-help-protect-communities-from-threats-posed-by-unmanned-aircraft-systems-will-mitigate-security-risks-for-large-crowds_critical-infrastructure,1408,P000595
NATIONAL FOOTBALL LEAGUE -> Jack Reed,5000.0,2,1,Jack Reed,Democrat,RI,sen,1,2025-12-23,2025-12-23,2024-02-19,2024-12-12,https://www.reed.senate.gov/news/releases/reed-sullivan-and-colleagues-ask-college-football-playoffs-to-preserve-army-navy-games-time-honored-tradition,1408,R000122
NATIONAL FOOTBALL LEAGUE -> Frederica S. Wilson,5000.0,5,2,Frederica S. Wilson,Democrat,FL,rep,1,2024-05-02,2025-05-13,2022-11-28,2024-07-17,https://wilson.house.gov/media/press-releases/wilson-passes-the-commission-on-the-social-status-of-black-men-and-boys-act,1408,W000808
NATIONAL MINING ASSOCIATION -> Juan Ciscomani,5000.0,3,1,Juan Ciscomani,Republican,AZ,rep,1,2024-09-20,2024-09-20,2024-05-21,2026-03-03,https://ciscomani.house.gov/media/press-releases/congressman-ciscomanis-critical-mineral-legislation-passes-house,1416,C001133
NATIONAL PORK PRODUCERS COUNCIL -> John Boozman,5000.0,2,2,John Boozman,Republican,AR,sen,1,2022-03-31,2022-04-28,2023-02-13,2025-07-22,https://www.boozman.senate.gov/public/index.cfm/press-releases?ID=3D513B19-5548-4B79-9EE1-B3D24F9B50D0,1418,B001236
NATIONAL PORK PRODUCERS COUNCIL -> John Hoeven,5000.0,2,1,John Hoeven,Republican,ND,sen,1,2022-05-26,2022-05-26,2023-09-22,2025-03-11,https://www.hoeven.senate.gov/news/news-releases/hoeven-klobuchar-reintroduce-legislation-to-update-usda-loan-limits-improve-producer-access-to-credit,1418,H001061
NATIONAL PORK PRODUCERS COUNCIL -> Dan Newhouse,5000.0,2,2,Dan Newhouse,Republican,WA,rep,1,2022-03-24,2022-07-14,2022-09-29,2025-02-06,https://newhouse.house.gov/media-center/press-releases/newhouse-strengthens-market-access-farmers-bipartisan-legislation,1418,N000189
NATIONAL RETAIL FEDERATION -> Dusty Johnson,5000.0,4,5,Dusty Johnson,Republican,SD,rep,1,2022-09-12,2025-03-04,2022-03-17,2024-03-21,https://dustyjohnson.house.gov/media/press-releases/johnsons-ship-it-act-gains-industry-support,1423,J000301
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Shelley Moore Capito",5000.0,2,2,Shelley Moore Capito,Republican,WV,sen,1,2023-05-30,2024-06-10,2023-11-20,2024-05-15,https://www.capito.senate.gov/news/press-releases/capito-colleagues-introduce-resolution-to-block-unconstitutional-biden-atf-rule,1426,C001047
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Tom Cotton",5000.0,3,1,Tom Cotton,Republican,AR,sen,1,2025-11-20,2025-11-20,2024-05-15,2025-04-01,https://www.cotton.senate.gov/news/press-releases/cotton-colleagues-reintroduce-bill-to-repeal-tax-on-certain-firearm-purchases,1426,C001095
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Kevin Cramer",5000.0,4,1,Kevin Cramer,Republican,ND,sen,1,2023-03-07,2023-03-07,2024-01-16,2025-02-05,https://www.cramer.senate.gov/news/press-releases/senator-cramer-introduces-legislation-to-allow-interstate-firearm-sales,1426,C001096
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Steve Daines",5000.0,3,2,Steve Daines,Republican,MT,sen,1,2025-02-07,2025-06-11,2024-05-23,2025-01-16,https://www.daines.senate.gov/2025/01/16/daines-leads-bill-to-defend-firearm-businesses-and-the-second-amendment/,1426,D000618
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Lindsey Graham",5000.0,4,1,Lindsey Graham,Republican,SC,sen,1,2025-06-18,2025-06-18,2023-03-16,2025-01-10,https://www.lgraham.senate.gov/public/index.cfm/press-releases?ID=CAC2CB13-E3FD-435B-B33C-79D48224C7C4,1426,G000359
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Cindy Hyde-Smith",5000.0,8,1,Cindy Hyde-Smith,Republican,MS,sen,1,2025-06-18,2025-06-18,2025-02-24,2026-03-12,https://www.hydesmith.senate.gov/hyde-smith-teams-risch-restore-fairness-firearms-small-businesses,1426,H001079
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Dan Sullivan",5000.0,2,1,Dan Sullivan,Republican,AK,sen,1,2025-06-18,2025-06-18,2023-02-03,2023-11-20,https://www.sullivan.senate.gov/newsroom/press-releases/sullivan-colleagues-demand-answers-on-biden-administrations-unprecedented-pause-of-firearms-export-licenses,1426,S001198
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Thom Tillis",5000.0,4,1,Thom Tillis,Republican,NC,sen,1,2025-06-18,2025-06-18,2023-02-02,2025-10-30,https://www.tillis.senate.gov/2025/10/tillis-introduces-discussion-draft-on-legislation-to-ban-politically-motivated-de-banking,1426,T000476
NORFOLK SOUTHERN CORPORATION -> Ted Cruz,5000.0,5,1,Ted Cruz,Republican,TX,sen,1,2025-03-18,2025-03-18,2023-02-23,2023-05-12,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-secures-new-groundbreaking-commitment-from-norfolk-southern-to-reimburse-east-palestine-homeowners,1478,C001098
NORFOLK SOUTHERN CORPORATION -> Charles E. Schumer,5000.0,9,1,Charles E. Schumer,Democrat,NY,sen,1,2022-10-06,2022-10-06,2023-03-06,2025-08-07,https://www.schumer.senate.gov/newsroom/press-releases/schumer-train-cars-carrying-hazardous-materials-regularly-run-through-western-ny-with-norfolk-southern-running-through-the-heart-of-wyoming-county-in-wake-of-national-rail-accidents-senator-says-spotlight-turns-to-wny-and-launches-push-for-bipartisan-bill-to-strengthen-rail-reforms-increase-transparency-and-keep-communities-safe,1478,S000148
NORTHROP GRUMMAN CORPORATION -> George Whitesides,5000.0,2,2,George Whitesides,Democrat,CA,rep,1,2025-03-26,2025-09-29,2025-07-16,2025-12-22,https://whitesides.house.gov/2025/12/22/rep-whitesides-returns-over-15-million-to-constituents-in-2025/,1485,W000830
"NOVO NORDISK, INC. -> Ruben Gallego",5000.0,2,1,Ruben Gallego,Democrat,AZ,sen,1,2025-12-09,2025-12-09,2025-06-06,2025-11-18,https://www.gallego.senate.gov/news/press-releases/gallego-supports-bipartisan-legislation-to-combat-obesity-epidemic/,1493,G000574
NOVOCURE INC. -> Jeanne Shaheen,5000.0,2,2,Jeanne Shaheen,Democrat,NH,sen,1,2024-04-19,2025-02-24,2024-09-03,2024-10-09,https://www.shaheen.senate.gov/news/press/shaheen-joins-ribbon-cutting-for-resident-owned-housing-in-derry-delivers-remarks-at-grand-opening-of-novocure-facility-in-portsmouth,1494,S001181
"NRG ENERGY, INC. -> John Cornyn",5000.0,2,1,John Cornyn,Republican,TX,sen,1,2024-02-15,2024-02-15,2026-03-05,2026-03-20,https://www.cornyn.senate.gov/news/cornyn-houston-to-receive-nearly-10m-to-enhance-public-transportation-for-fifa-world-cup/,1496,C001056
SAFARI CLUB INTERNATIONAL -> Lisa Murkowski,5000.0,2,1,Lisa Murkowski,Republican,AK,sen,1,2024-03-21,2024-03-21,2022-09-30,2023-09-28,https://www.murkowski.senate.gov/press/release/senator-murkowski-secures-win-for-sportsmen-and-gun-owners,1761,M001153
"SAMSUNG ELECTRONICS AMERICA, INC. -> Lloyd Doggett",5000.0,2,3,Lloyd Doggett,Democrat,TX,rep,1,2024-04-09,2025-08-15,2023-05-19,2024-12-20,https://doggett.house.gov/media/press-releases/rep-doggett-reacts-samsung-receiving-billions-chips-science-act-funds,1770,D000399
SPACE EXPLORATION TECHNOLOGIES CORPORATION -> Valerie P. Foushee,5000.0,4,2,Valerie P. Foushee,Democrat,NC,rep,1,2023-07-26,2024-04-23,2025-02-06,2025-05-06,https://foushee.house.gov/media/press-releases/hasc-sst-democrats-demand-answers-on-potential-spacex-musk-conflicts-of-interest-and-alleged-chinese-investment-cover-ups,1895,F000477
"THE GOLDMAN SACHS GROUP, INC. -> Sean Casten",5000.0,4,4,Sean Casten,Democrat,IL,rep,1,2022-09-28,2023-12-13,2022-09-21,2025-05-15,https://casten.house.gov/media/press-releases/casten-statement-responses-wells-fargo-jpmorgan-regarding-sfof-sponsorship,2023,C001117
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO -> Richard Blumenthal",5000.0,2,1,Richard Blumenthal,Democrat,CT,sen,1,2022-09-15,2022-09-15,2025-06-10,2025-09-16,https://www.blumenthal.senate.gov/newsroom/press/release/blumenthal-cosponsors-bill-to-protect-striking-workers,2088,B001277
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO -> Robert C. ""Bobby"" Scott",5000.0,2,1,"Robert C. ""Bobby"" Scott",Democrat,VA,rep,1,2022-09-15,2022-09-15,2025-03-05,2025-12-10,https://bobbyscott.house.gov/media-center/press-releases/house-labor-leaders-introduce-bill-protect-workers-and-level-playing,2088,S000185
WALMART INC. -> Tim Scott,5000.0,2,3,Tim Scott,Republican,SC,sen,1,2025-03-20,2025-12-02,2022-06-17,2024-07-31,https://www.scott.senate.gov/media-center/press-releases/sen-scott-emphasizes-importance-of-local-solutions-in-transportation-infrastructure/,2222,S001184
WALMART INC. -> Eric Sorensen,5000.0,2,2,Eric Sorensen,Democrat,IL,rep,1,2025-02-07,2025-05-05,2024-03-26,2024-04-12,https://sorensen.house.gov/media/press-releases/sorensen-releases-statement-death-jason-jenkins,2222,S001225
WELLS FARGO & COMPANY -> Charles E. Schumer,5000.0,4,1,Charles E. Schumer,Democrat,NY,sen,1,2022-03-23,2022-03-23,2022-05-11,2025-03-31,https://www.schumer.senate.gov/newsroom/press-releases/schumer-reveals-this-week-congress-will-take-final-vote-to-raise-junk-bank-feesstarting-with-overdraft-feesfrom-5-to-35-costing-consumers-hundreds-chairs-of-house-finance-and-senate-banking-want-to-erase-rule-that-finally-capped-most-overdraft-fees-at-5-without-the-public-knowing-senator-says-more-fees-will-follow-if-house-vote-passes-urges-gop-not-to-raise-all-customers-bank-fees,2236,S000148
AMERICAN EXPRESS COMPANY -> Richard Hudson,4500.0,2,2,Richard Hudson,Republican,NC,rep,1,2025-07-15,2025-12-02,2024-02-23,2025-02-11,https://hudson.house.gov/press-releases/reps-hudson-moore-barr-introduce-legislation-to-stop-unconstitutional-tracking-of,173,H001067
AMERICAN PUBLIC POWER ASSOCIATION -> Dan Newhouse,4500.0,2,3,Dan Newhouse,Republican,WA,rep,1,2023-02-17,2025-12-17,2025-03-12,2025-03-12,https://newhouse.house.gov/media-center/press-releases/what-they-are-saying-industry-groups-applaud-newhouse-effort-protect,209,N000189
CSX CORPORATION -> Kweisi Mfume,4500.0,3,2,Kweisi Mfume,Democrat,MD,rep,1,2024-03-14,2025-02-14,2023-10-02,2024-12-19,https://mfume.house.gov/media/press-releases/mfume-cardin-van-hollen-moore-announce-more-than-20-million-to-advance-critical-maryland-rail-projects,658,M000687
EVERYTOWN FOR GUN SAFETY ACTION FUND -> James E. Clyburn,4500.0,2,2,James E. Clyburn,Democrat,SC,rep,1,2022-10-27,2024-10-03,2023-09-15,2025-06-16,https://clyburn.house.gov/congressman-clyburn-and-bicameral-coalition-introduce-disarm-hate-act/,814,C000537
"FORD MOTOR COMPANY, INC. -> John R. Moolenaar",4500.0,2,3,John R. Moolenaar,Republican,MI,rep,1,2023-11-03,2025-05-15,2023-09-15,2023-09-25,https://moolenaar.house.gov/media-center/press-releases/moolenaar-bidens-policies-put-autoworkers-and-manufacturers-tough-spot,874,M001194
KPMG LLP -> Kevin Hern,4500.0,2,3,Kevin Hern,Republican,OK,rep,1,2024-05-22,2025-09-22,2024-01-03,2025-01-03,https://hern.house.gov/news/documentsingle.aspx?DocumentID=890,1171,H001082
MASTERCARD WORLDWIDE -> Mike Flood,4500.0,3,4,Mike Flood,Republican,NE,rep,1,2024-04-01,2025-09-15,2023-07-19,2023-08-04,https://flood.house.gov/media/press-releases/congressman-flood-hosts-his-first-flyover-fintech-conference,1276,F000474
NATIONAL BUSINESS AVIATION ASSOCIATION INC -> Steve Cohen,4500.0,2,3,Steve Cohen,Democrat,TN,rep,1,2023-09-27,2024-09-24,2024-07-10,2025-06-04,https://cohen.house.gov/media-center/press-releases/congressman-cohen-says-faa-reauthorization-act-mandates-immediate,1390,C001068
NATIONAL FOOTBALL LEAGUE -> Jimmy Panetta,4500.0,2,1,Jimmy Panetta,Democrat,CA,rep,1,2024-10-21,2024-10-21,2023-03-14,2025-07-02,https://panetta.house.gov/media/press-releases/rep-jimmy-panetta-authors-and-introduces-bipartisan-bill-rename-san-jose-va,1408,P000613
THE KROGER CO. -> Adrian Smith,4500.0,2,3,Adrian Smith,Republican,NE,rep,1,2023-04-07,2025-01-31,2023-03-23,2025-05-02,https://adriansmith.house.gov/media/press-releases/smith-schneider-harshbarger-matsui-reintroduce-bipartisan-bill-expand-seniors,2034,S001172
WALMART INC. -> Jennifer L. McClellan,4500.0,2,3,Jennifer L. McClellan,Democrat,VA,rep,1,2023-03-30,2024-05-07,2024-06-28,2025-10-23,https://mcclellan.house.gov/media/press-releases/mcclellan-scott-connolly-beyer-spanberger-and-wexton-introduce-gun-violence,2222,M001227
WALMART INC. -> Brian Schatz,4500.0,2,2,Brian Schatz,Democrat,HI,sen,1,2022-06-27,2024-06-27,2025-04-07,2025-09-03,https://www.schatz.senate.gov/news/press-releases/schatz-trumps-economic-policies-takeovers-of-american-cities-the-stuff-of-authoritarians-throughout-history,2222,S001194
BAXTER HEALTHCARE CORPORATION -> Roger F. Wicker,4250.0,2,4,Roger F. Wicker,Republican,MS,sen,1,2023-03-13,2024-05-15,2025-11-20,2025-12-19,https://www.wicker.senate.gov/2025/12/wicker-hyde-smith-congratulate-kruger-and-leary-confirmed-to-be-u-s-attorneys-for-mississippi,347,W000437
LEAGUE OF CONSERVATION VOTERS -> Melanie A. Stansbury,4165.0,2,7,Melanie A. Stansbury,Democrat,NM,rep,1,2022-06-12,2025-04-25,2024-12-06,2025-11-07,https://stansbury.house.gov/media/press-releases/polluters-will-pay-under-new-legislation,1195,S001218
LEAGUE OF CONSERVATION VOTERS -> Maxwell Frost,4056.25,2,6,Maxwell Frost,Democrat,FL,rep,1,2022-06-23,2025-02-13,2024-12-06,2025-07-22,https://frost.house.gov/media/press-releases/frost-and-cherfilus-mccormick-reintroduce-bill-to-prevent-radioactive-materials-from-being-used-to-build-roads_the-no-radioactive-roads-act,1195,F000476
"ALZHEIMER'S ASSOCIATION -> Earl L. ""Buddy"" Carter",4000.0,3,4,"Earl L. ""Buddy"" Carter",Republican,GA,rep,1,2024-03-12,2025-04-29,2024-03-18,2025-07-17,https://buddycarter.house.gov/news/documentsingle.aspx?DocumentID=15803,119,C001103
AMERICA'S ESSENTIAL HOSPITALS -> Yvette D. Clarke,4000.0,5,2,Yvette D. Clarke,Democrat,NY,rep,1,2023-09-05,2025-03-31,2023-04-19,2026-02-11,https://clarke.house.gov/clarke-leads-bipartisan-letter-to-house-leadership-to-delay-pending-cuts-to-medicaid-disproportionate-share-hospital-payments/,133,C001067
AMERICAN ACADEMY OF OPHTHALMOLOGY -> Brian Babin,4000.0,2,4,Brian Babin,Republican,TX,rep,1,2022-10-19,2024-06-18,2023-03-03,2025-03-11,https://babin.house.gov/news/documentsingle.aspx?DocumentID=9304,138,B001291
AMERICAN EXPRESS COMPANY -> Madeleine Dean,4000.0,2,2,Madeleine Dean,Democrat,PA,rep,1,2024-04-16,2025-06-03,2022-09-02,2023-12-06,https://dean.house.gov/2023/12/bicameral-letter-urging-bank-ceos,173,D000631
AMERICAN FOREST & PAPER ASSOCIATION -> James Comer,4000.0,2,4,James Comer,Republican,KY,rep,1,2022-06-30,2025-09-25,2022-02-08,2022-03-08,https://comer.house.gov/2022/3/senate-passes-ranking-member-comer-and-chair-maloney-s-postal-service-reform-act,179,C001108
AMERICAN HOTEL & LODGING ASSOCIATION -> David G. Valadao,4000.0,3,2,David G. Valadao,Republican,CA,rep,1,2024-09-18,2025-05-06,2026-01-22,2026-03-27,https://valadao.house.gov/news/documentsingle.aspx?DocumentID=3641,190,V000129
AMERICAN VETERINARY MEDICAL ASSOCIATION -> Margaret Wood Hassan,4000.0,2,3,Margaret Wood Hassan,Democrat,NH,sen,1,2022-03-11,2022-09-23,2023-03-28,2024-03-06,https://www.hassan.senate.gov/news/press-releases/senator-hassan-congressman-pappas-introduce-bipartisan-legislation-to-crack-down-on-deadly-xylazine,227,H001076
BRISTOL-MYERS SQUIBB COMPANY -> Yvette D. Clarke,4000.0,2,4,Yvette D. Clarke,Democrat,NY,rep,1,2022-06-23,2025-11-13,2022-03-10,2022-03-16,https://clarke.house.gov/ten-clarke-community-projects-secure-funding-as-house-passes-fy22-omnibus-appropriations-bill/,425,C001067
CONOCOPHILLIPS -> Lisa Murkowski,4000.0,14,2,Lisa Murkowski,Republican,AK,sen,1,2022-03-08,2025-02-25,2022-07-08,2024-02-15,https://www.murkowski.senate.gov/press/release/murkowski-willow-project-reapproval-significant-for-alaska,602,M001153
"MOLINA HEALTHCARE, INC. -> Tammy Duckworth",4000.0,2,2,Tammy Duckworth,Democrat,IL,sen,1,2022-07-22,2024-09-26,2024-03-28,2025-10-14,https://www.duckworth.senate.gov/news/press-releases/duckworth-durbin-send-letters-urging-medicaid-health-insurance-companies-in-illinois-to-address-lead-poisoning-risk-to-children,1329,D000622
NATIONAL MINING ASSOCIATION -> Andy Barr,4000.0,2,3,Andy Barr,Republican,KY,rep,1,2022-07-07,2024-10-21,2023-04-21,2023-06-21,https://barr.house.gov/press-releases?ID=9DB5373C-A4BF-4964-8283-6B186252CDF7,1416,B001282
NATIONAL RETAIL FEDERATION -> Zoe Lofgren,4000.0,3,4,Zoe Lofgren,Democrat,CA,rep,1,2023-03-09,2025-03-04,2023-06-07,2026-01-16,https://lofgren.house.gov/media/press-releases/reps-lofgren-lee-introduce-bipartisan-bill-protect-main-street-businesses,1423,L000397
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Andrew S. Clyde",4000.0,2,4,Andrew S. Clyde,Republican,GA,rep,1,2022-04-12,2025-04-29,2023-12-13,2024-05-16,https://clyde.house.gov/news/documentsingle.aspx?DocumentID=1476,1426,C001116
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Glenn Grothman",4000.0,2,3,Glenn Grothman,Republican,WI,rep,1,2022-04-21,2025-05-09,2023-08-16,2024-06-05,https://grothman.house.gov/news/documentsingle.aspx?DocumentID=4063,1426,G000576
"NOVO NORDISK, INC. -> Jeanne Shaheen",4000.0,8,2,Jeanne Shaheen,Democrat,NH,sen,1,2023-12-07,2024-09-09,2023-03-14,2024-04-17,https://www.shaheen.senate.gov/news/press/shaheen-warnock-warren-demand-answers-from-novo-nordisk-for-discontinuing-insulin-before-lowering-the-price,1493,S001181
SAILDRONE INC. -> Tommy Tuberville,4000.0,2,3,Tommy Tuberville,Republican,AL,sen,1,2022-09-23,2025-02-20,2024-09-13,2025-04-08,https://www.tuberville.senate.gov/newsroom/press-releases/tuberville-questions-top-defense-nominees-on-recruiting-and-readiness/,1765,T000278
"UNITED STATES STEEL CORPORATION -> Eric A. ""Rick"" Crawford",4000.0,5,3,"Eric A. ""Rick"" Crawford",Republican,AR,rep,1,2025-03-26,2025-12-17,2022-01-11,2025-08-11,https://crawford.house.gov/media/press-releases/steel-caucus-leaders-statement-on-explosion-at-us-steel-clairton,2149,C001087
WALMART INC. -> Martin Heinrich,4000.0,2,2,Martin Heinrich,Democrat,NM,sen,1,2023-08-02,2023-12-08,2026-03-12,2026-03-12,https://www.heinrich.senate.gov/newsroom/press-releases/heinrich-leads-legislation-to-refund-working-families-for-trumps-unlawful-tariffs,2222,H001046
