pair,score,n_mentions,n_contribs,member,party,state,chamber,is_current,first_contrib,last_contrib,first_mention,last_mention,sample_url,entity_id,bioguide
"THE GOLDMAN SACHS GROUP, INC. -> Brian K. Fitzpatrick",5000.0,3,1,Brian K. Fitzpatrick,Republican,PA,rep,1,2022-09-28,2022-09-28,2023-05-30,2025-01-27,https://fitzpatrick.house.gov/2025/1/fitzpatrick-leads-bipartisan-effort-to-bolster-holocaust-education,2023,F000466
"THE GOLDMAN SACHS GROUP, INC. -> Patty Murray",5000.0,5,2,Patty Murray,Democrat,WA,sen,1,2022-03-31,2022-05-31,2025-09-02,2026-03-12,https://www.murray.senate.gov/murray-ocasio-cortez-introduce-the-fair-wages-for-home-care-workers-act-pushing-back-against-the-trump-administration-to-protect-wages-and-overtime-for-home-care-workers/,2023,M001111
"THE GOLDMAN SACHS GROUP, INC. -> Maria Elvira Salazar",5000.0,11,1,Maria Elvira Salazar,Republican,FL,rep,1,2022-09-28,2022-09-28,2023-08-04,2025-10-15,https://salazar.house.gov/media/press-releases/salazars-forgotten-heroes-holocaust-congressional-gold-medal-act-secures-over,2023,S000168
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO -> Richard Blumenthal",5000.0,2,1,Richard Blumenthal,Democrat,CT,sen,1,2022-09-15,2022-09-15,2025-06-10,2025-09-16,https://www.blumenthal.senate.gov/newsroom/press/release/blumenthal-cosponsors-bill-to-protect-striking-workers,2088,B001277
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO -> Robert C. ""Bobby"" Scott",5000.0,2,1,"Robert C. ""Bobby"" Scott",Democrat,VA,rep,1,2022-09-15,2022-09-15,2025-03-05,2025-12-10,https://bobbyscott.house.gov/media-center/press-releases/house-labor-leaders-introduce-bill-protect-workers-and-level-playing,2088,S000185
"VISA, INC. -> Mazie K. Hirono",5000.0,27,3,Mazie K. Hirono,Democrat,HI,sen,1,2024-07-11,2025-08-20,2023-03-14,2025-12-11,https://www.hirono.senate.gov/news/press-releases/video-on-senate-floor-hirono-condemns-republicans-anti-immigrant-proposal-calls-for-bipartisan-comprehensive-immigration-reform,2204,H001042
"VISA, INC. -> Gwen Moore",5000.0,7,2,Gwen Moore,Democrat,WI,rep,1,2022-07-19,2023-06-21,2023-05-11,2025-08-01,https://gwenmoore.house.gov/news/documentsingle.aspx?DocumentID=5718,2204,M001160
WALMART INC. -> Tim Scott,5000.0,2,3,Tim Scott,Republican,SC,sen,1,2025-03-20,2025-12-02,2022-06-17,2024-07-31,https://www.scott.senate.gov/media-center/press-releases/sen-scott-emphasizes-importance-of-local-solutions-in-transportation-infrastructure/,2222,S001184
WALMART INC. -> Eric Sorensen,5000.0,2,2,Eric Sorensen,Democrat,IL,rep,1,2025-02-07,2025-05-05,2024-03-26,2024-04-12,https://sorensen.house.gov/media/press-releases/sorensen-releases-statement-death-jason-jenkins,2222,S001225
WELLS FARGO & COMPANY -> Charles E. Schumer,5000.0,4,1,Charles E. Schumer,Democrat,NY,sen,1,2022-03-23,2022-03-23,2022-05-11,2025-03-31,https://www.schumer.senate.gov/newsroom/press-releases/schumer-reveals-this-week-congress-will-take-final-vote-to-raise-junk-bank-feesstarting-with-overdraft-feesfrom-5-to-35-costing-consumers-hundreds-chairs-of-house-finance-and-senate-banking-want-to-erase-rule-that-finally-capped-most-overdraft-fees-at-5-without-the-public-knowing-senator-says-more-fees-will-follow-if-house-vote-passes-urges-gop-not-to-raise-all-customers-bank-fees,2236,S000148
AMERICAN EXPRESS COMPANY -> Richard Hudson,4500.0,2,2,Richard Hudson,Republican,NC,rep,1,2025-07-15,2025-12-02,2024-02-23,2025-02-11,https://hudson.house.gov/press-releases/reps-hudson-moore-barr-introduce-legislation-to-stop-unconstitutional-tracking-of,173,H001067
AMERICAN PUBLIC POWER ASSOCIATION -> Dan Newhouse,4500.0,2,3,Dan Newhouse,Republican,WA,rep,1,2023-02-17,2025-12-17,2025-03-12,2025-03-12,https://newhouse.house.gov/media-center/press-releases/what-they-are-saying-industry-groups-applaud-newhouse-effort-protect,209,N000189
"CHEVRON U.S.A., INC. -> Ronny Jackson",4500.0,2,3,Ronny Jackson,Republican,TX,rep,1,2022-02-08,2024-09-23,2024-05-16,2025-01-09,https://jackson.house.gov/news/documentsingle.aspx?DocumentID=2250,503,J000304
CSX CORPORATION -> Kweisi Mfume,4500.0,3,2,Kweisi Mfume,Democrat,MD,rep,1,2024-03-14,2025-02-14,2023-10-02,2024-12-19,https://mfume.house.gov/media/press-releases/mfume-cardin-van-hollen-moore-announce-more-than-20-million-to-advance-critical-maryland-rail-projects,658,M000687
EVERYTOWN FOR GUN SAFETY ACTION FUND -> James E. Clyburn,4500.0,2,2,James E. Clyburn,Democrat,SC,rep,1,2022-10-27,2024-10-03,2023-09-15,2025-06-16,https://clyburn.house.gov/congressman-clyburn-and-bicameral-coalition-introduce-disarm-hate-act/,814,C000537
KPMG LLP -> Kevin Hern,4500.0,2,3,Kevin Hern,Republican,OK,rep,1,2024-05-22,2025-09-22,2024-01-03,2025-01-03,https://hern.house.gov/news/documentsingle.aspx?DocumentID=890,1171,H001082
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Marc A. Veasey,4500.0,2,2,Marc A. Veasey,Democrat,TX,rep,1,2023-03-29,2024-09-17,2024-12-11,2025-06-12,https://veasey.house.gov/media-center/press-releases/reps-watson-coleman-veasey-wagner-and-miller-meeks-send-letter,1330,V000131
NATIONAL BUSINESS AVIATION ASSOCIATION INC -> Steve Cohen,4500.0,2,3,Steve Cohen,Democrat,TN,rep,1,2023-09-27,2024-09-24,2024-07-10,2025-06-04,https://cohen.house.gov/media-center/press-releases/congressman-cohen-says-faa-reauthorization-act-mandates-immediate,1390,C001068
NATIONAL FOOTBALL LEAGUE -> Jimmy Panetta,4500.0,2,1,Jimmy Panetta,Democrat,CA,rep,1,2024-10-21,2024-10-21,2023-03-14,2025-07-02,https://panetta.house.gov/media/press-releases/rep-jimmy-panetta-authors-and-introduces-bipartisan-bill-rename-san-jose-va,1408,P000613
THE KROGER CO. -> Adrian Smith,4500.0,2,3,Adrian Smith,Republican,NE,rep,1,2023-04-07,2025-01-31,2023-03-23,2025-05-02,https://adriansmith.house.gov/media/press-releases/smith-schneider-harshbarger-matsui-reintroduce-bipartisan-bill-expand-seniors,2034,S001172
"VISA, INC. -> Ashley Hinson",4500.0,3,3,Ashley Hinson,Republican,IA,rep,1,2024-09-18,2025-08-28,2024-01-18,2025-03-18,https://hinson.house.gov/media/press-releases/hinson-washington-times-pull-federal-funding-universities-wont-protect-jewish,2204,H001091
"VISA, INC. -> Zoe Lofgren",4500.0,8,3,Zoe Lofgren,Democrat,CA,rep,1,2022-03-30,2023-02-24,2022-04-04,2026-01-13,https://lofgren.house.gov/media/press-releases/vietnam-caucus-co-chairs-introduce-bipartisan-legislation-hold-vietnamese-0,2204,L000397
"VISA, INC. -> Lloyd Smucker",4500.0,3,4,Lloyd Smucker,Republican,PA,rep,1,2022-04-26,2024-10-24,2022-07-05,2025-09-23,https://smucker.house.gov/media/press-releases/smucker-advocates-behalf-local-family,2204,S001199
WALMART INC. -> Jennifer L. McClellan,4500.0,2,3,Jennifer L. McClellan,Democrat,VA,rep,1,2023-03-30,2024-05-07,2024-06-28,2025-10-23,https://mcclellan.house.gov/media/press-releases/mcclellan-scott-connolly-beyer-spanberger-and-wexton-introduce-gun-violence,2222,M001227
WALMART INC. -> Brian Schatz,4500.0,2,2,Brian Schatz,Democrat,HI,sen,1,2022-06-27,2024-06-27,2025-04-07,2025-09-03,https://www.schatz.senate.gov/news/press-releases/schatz-trumps-economic-policies-takeovers-of-american-cities-the-stuff-of-authoritarians-throughout-history,2222,S001194
BAXTER HEALTHCARE CORPORATION -> Roger F. Wicker,4250.0,2,4,Roger F. Wicker,Republican,MS,sen,1,2023-03-13,2024-05-15,2025-11-20,2025-12-19,https://www.wicker.senate.gov/2025/12/wicker-hyde-smith-congratulate-kruger-and-leary-confirmed-to-be-u-s-attorneys-for-mississippi,347,W000437
LEAGUE OF CONSERVATION VOTERS -> Melanie A. Stansbury,4165.0,2,7,Melanie A. Stansbury,Democrat,NM,rep,1,2022-06-12,2025-04-25,2024-12-06,2025-11-07,https://stansbury.house.gov/media/press-releases/polluters-will-pay-under-new-legislation,1195,S001218
LEAGUE OF CONSERVATION VOTERS -> Maxwell Frost,4056.25,2,6,Maxwell Frost,Democrat,FL,rep,1,2022-06-23,2025-02-13,2024-12-06,2025-07-22,https://frost.house.gov/media/press-releases/frost-and-cherfilus-mccormick-reintroduce-bill-to-prevent-radioactive-materials-from-being-used-to-build-roads_the-no-radioactive-roads-act,1195,F000476
"ALZHEIMER'S ASSOCIATION -> Earl L. ""Buddy"" Carter",4000.0,3,4,"Earl L. ""Buddy"" Carter",Republican,GA,rep,1,2024-03-12,2025-04-29,2024-03-18,2025-07-17,https://buddycarter.house.gov/news/documentsingle.aspx?DocumentID=15803,119,C001103
AMERICA'S ESSENTIAL HOSPITALS -> Yvette D. Clarke,4000.0,5,2,Yvette D. Clarke,Democrat,NY,rep,1,2023-09-05,2025-03-31,2023-04-19,2026-02-11,https://clarke.house.gov/clarke-leads-bipartisan-letter-to-house-leadership-to-delay-pending-cuts-to-medicaid-disproportionate-share-hospital-payments/,133,C001067
AMERICAN ACADEMY OF OPHTHALMOLOGY -> Brian Babin,4000.0,2,4,Brian Babin,Republican,TX,rep,1,2022-10-19,2024-06-18,2023-03-03,2025-03-11,https://babin.house.gov/news/documentsingle.aspx?DocumentID=9304,138,B001291
AMERICAN EXPRESS COMPANY -> Madeleine Dean,4000.0,2,2,Madeleine Dean,Democrat,PA,rep,1,2024-04-16,2025-06-03,2022-09-02,2023-12-06,https://dean.house.gov/2023/12/bicameral-letter-urging-bank-ceos,173,D000631
AMERICAN FOREST & PAPER ASSOCIATION -> James Comer,4000.0,2,4,James Comer,Republican,KY,rep,1,2022-06-30,2025-09-25,2022-02-08,2022-03-08,https://comer.house.gov/2022/3/senate-passes-ranking-member-comer-and-chair-maloney-s-postal-service-reform-act,179,C001108
AMERICAN HOTEL & LODGING ASSOCIATION -> David G. Valadao,4000.0,3,2,David G. Valadao,Republican,CA,rep,1,2024-09-18,2025-05-06,2026-01-22,2026-03-27,https://valadao.house.gov/news/documentsingle.aspx?DocumentID=3641,190,V000129
AMERICAN VETERINARY MEDICAL ASSOCIATION -> Margaret Wood Hassan,4000.0,2,3,Margaret Wood Hassan,Democrat,NH,sen,1,2022-03-11,2022-09-23,2023-03-28,2024-03-06,https://www.hassan.senate.gov/news/press-releases/senator-hassan-congressman-pappas-introduce-bipartisan-legislation-to-crack-down-on-deadly-xylazine,227,H001076
BRISTOL-MYERS SQUIBB COMPANY -> Yvette D. Clarke,4000.0,2,4,Yvette D. Clarke,Democrat,NY,rep,1,2022-06-23,2025-11-13,2022-03-10,2022-03-16,https://clarke.house.gov/ten-clarke-community-projects-secure-funding-as-house-passes-fy22-omnibus-appropriations-bill/,425,C001067
CONOCOPHILLIPS -> Lisa Murkowski,4000.0,14,2,Lisa Murkowski,Republican,AK,sen,1,2022-03-08,2025-02-25,2022-07-08,2024-02-15,https://www.murkowski.senate.gov/press/release/murkowski-willow-project-reapproval-significant-for-alaska,602,M001153
"MOLINA HEALTHCARE, INC. -> Tammy Duckworth",4000.0,2,2,Tammy Duckworth,Democrat,IL,sen,1,2022-07-22,2024-09-26,2024-03-28,2025-10-14,https://www.duckworth.senate.gov/news/press-releases/duckworth-durbin-send-letters-urging-medicaid-health-insurance-companies-in-illinois-to-address-lead-poisoning-risk-to-children,1329,D000622
NATIONAL MINING ASSOCIATION -> Andy Barr,4000.0,2,3,Andy Barr,Republican,KY,rep,1,2022-07-07,2024-10-21,2023-04-21,2023-06-21,https://barr.house.gov/press-releases?ID=9DB5373C-A4BF-4964-8283-6B186252CDF7,1416,B001282
NATIONAL RETAIL FEDERATION -> Zoe Lofgren,4000.0,3,4,Zoe Lofgren,Democrat,CA,rep,1,2023-03-09,2025-03-04,2023-06-07,2026-01-16,https://lofgren.house.gov/media/press-releases/reps-lofgren-lee-introduce-bipartisan-bill-protect-main-street-businesses,1423,L000397
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Andrew S. Clyde",4000.0,2,4,Andrew S. Clyde,Republican,GA,rep,1,2022-04-12,2025-04-29,2023-12-13,2024-05-16,https://clyde.house.gov/news/documentsingle.aspx?DocumentID=1476,1426,C001116
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Glenn Grothman",4000.0,2,3,Glenn Grothman,Republican,WI,rep,1,2022-04-21,2025-05-09,2023-08-16,2024-06-05,https://grothman.house.gov/news/documentsingle.aspx?DocumentID=4063,1426,G000576
"NOVO NORDISK, INC. -> Jeanne Shaheen",4000.0,8,2,Jeanne Shaheen,Democrat,NH,sen,1,2023-12-07,2024-09-09,2023-03-14,2024-04-17,https://www.shaheen.senate.gov/news/press/shaheen-warnock-warren-demand-answers-from-novo-nordisk-for-discontinuing-insulin-before-lowering-the-price,1493,S001181
"THE GOLDMAN SACHS GROUP, INC. -> Emanuel Cleaver",4000.0,5,4,Emanuel Cleaver,Democrat,MO,rep,1,2022-03-31,2023-12-13,2025-03-28,2026-02-13,https://cleaver.house.gov/media-center/press-releases/reps-cleaver-scott-and-williams-oppose-trump-administration-efforts,2023,C001061
"THE GOLDMAN SACHS GROUP, INC. -> Hakeem S. Jeffries",4000.0,2,3,Hakeem S. Jeffries,Democrat,NY,rep,1,2022-08-22,2024-11-01,2025-02-28,2025-03-31,https://jeffries.house.gov/2025/03/31/house-democrats-defend-congresss-article-i-powers-slam-unlawful-and-dangerous-shuttering-of-usaid/,2023,J000294
"THE GOLDMAN SACHS GROUP, INC. -> Terri A. Sewell",4000.0,4,3,Terri A. Sewell,Democrat,AL,rep,1,2022-03-31,2023-09-25,2024-03-13,2025-10-21,https://sewell.house.gov/2025/7/rep-sewell-cosponsors-constitutional-amendment-to-reverse-disastrous-supreme-court-ruling-on-presidential-immunity,2023,S001185
"UNITED STATES STEEL CORPORATION -> Eric A. ""Rick"" Crawford",4000.0,5,3,"Eric A. ""Rick"" Crawford",Republican,AR,rep,1,2025-03-26,2025-12-17,2022-01-11,2025-08-11,https://crawford.house.gov/media/press-releases/steel-caucus-leaders-statement-on-explosion-at-us-steel-clairton,2149,C001087
"VISA, INC. -> Aaron Bean",4000.0,2,4,Aaron Bean,Republican,FL,rep,1,2023-09-27,2025-05-13,2023-11-15,2024-08-12,https://bean.house.gov/media/press-releases/congressman-bean-joins-roundtable-nassau-county-travel-business-leaders-impact,2204,B001314
"VISA, INC. -> Greg Stanton",4000.0,10,4,Greg Stanton,Democrat,AZ,rep,1,2023-12-05,2025-04-29,2022-08-15,2025-08-25,https://stanton.house.gov/2025/8/new-dems-unveil-new-plan-to-secure-the-border-and-reform-the-immigration-system,2204,S001211
WALMART INC. -> Martin Heinrich,4000.0,2,2,Martin Heinrich,Democrat,NM,sen,1,2023-08-02,2023-12-08,2026-03-12,2026-03-12,https://www.heinrich.senate.gov/newsroom/press-releases/heinrich-leads-legislation-to-refund-working-families-for-trumps-unlawful-tariffs,2222,H001046
LEAGUE OF CONSERVATION VOTERS -> Deborah K. Ross,3575.0,3,4,Deborah K. Ross,Democrat,NC,rep,1,2022-05-06,2025-12-17,2023-07-26,2024-02-23,https://ross.house.gov/2024/2/ross-schakowsky-matsui-sewell-gallego-reiterate-call-on-leadership-to-advance-appropriations-bills-free-of-poison-pill-riders,1195,R000305
"ALASKA AIRLINES, INC. -> Tammy Duckworth",3500.0,16,2,Tammy Duckworth,Democrat,IL,sen,1,2024-08-12,2025-12-17,2024-01-25,2025-06-11,https://www.duckworth.senate.gov/news/press-releases/duckworths-aviation-safety-subcommittee-emphasizes-urgent-need-to-improve-air-traffic-control-systems-to-prevent-near-misses-and-protect-flying-public,77,D000622
AMERICA'S ESSENTIAL HOSPITALS -> Doris O. Matsui,3500.0,6,2,Doris O. Matsui,Democrat,CA,rep,1,2025-03-10,2025-05-27,2024-03-12,2025-07-22,https://matsui.house.gov/media/press-releases/matsui-welch-reintroduce-legislation-protect-340b-drug-pricing-program,133,M001163
AMERICA'S ESSENTIAL HOSPITALS -> Ron Wyden,3500.0,2,2,Ron Wyden,Democrat,OR,sen,1,2023-09-05,2024-03-12,2024-04-16,2024-06-16,https://www.wyden.senate.gov/news/press-releases/wyden-senate-democrats-release-legislation-to-stop-labor-and-delivery-unit-closures-in-rural-and-underserved-communities,133,W000779
AMERICAN CLEAN POWER ASSOCIATION -> Kathy Castor,3500.0,2,3,Kathy Castor,Democrat,FL,rep,1,2022-06-30,2025-10-29,2024-03-13,2025-04-08,https://castor.house.gov/news/documentsingle.aspx?DocumentID=404887,161,C001066
AMERICAN VETERINARY MEDICAL ASSOCIATION -> Ronny Jackson,3500.0,3,3,Ronny Jackson,Republican,TX,rep,1,2022-09-23,2024-03-01,2023-05-19,2025-06-11,https://jackson.house.gov/news/documentsingle.aspx?DocumentID=676,227,J000304
"CITIGROUP WASHINGTON, INC. -> Dan Sullivan",3500.0,2,1,Dan Sullivan,Republican,AK,sen,1,2025-05-07,2025-05-07,2023-05-17,2026-03-13,https://www.sullivan.senate.gov/newsroom/press-releases/sullivan-recognizes-olivia-klupar-as-alaskan-of-the-week,532,S001198
"EBAY, INC. -> Gus M. Bilirakis",3500.0,2,2,Gus M. Bilirakis,Republican,FL,rep,1,2022-07-11,2023-11-02,2022-11-17,2022-12-29,https://bilirakis.house.gov/media/press-releases/two-more-bilirakis-bills-become-law-1,736,B001257
"EBAY, INC. -> Janice D. Schakowsky",3500.0,4,2,Janice D. Schakowsky,Democrat,IL,rep,1,2022-06-06,2023-07-20,2022-03-16,2023-08-22,https://schakowsky.house.gov/media/press-releases/schakowsky-durbin-call-passage-bipartisan-inform-consumers-act,736,S001145
EXELON BUSINESS SERVICES LLC (FORMERLY KNOWN AS CONSTELLATION ENERGY GROUP) -> Carol D. Miller,3500.0,2,2,Carol D. Miller,Republican,WV,rep,1,2025-04-06,2025-08-15,2025-04-10,2025-06-19,https://miller.house.gov/media/press-releases/miller-schneider-introduce-resilience-act-2025,819,M001205
"INTUIT, INC. AND AFFILIATES (FORMERLY INTUIT, INC.) -> Mark R. Warner",3500.0,2,3,Mark R. Warner,Democrat,VA,sen,1,2022-11-03,2025-07-31,2024-05-14,2024-08-07,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=E4C382BD-E6B4-4330-84A5-5382791B8FC8,1096,W000805
"LIVE NATION ENTERTAINMENT, INC. -> Marsha Blackburn",3500.0,6,3,Marsha Blackburn,Republican,TN,sen,1,2023-03-17,2024-10-22,2024-08-21,2026-01-28,https://www.blackburn.senate.gov/2026/1/general/technology/video-blackburn-grills-live-nation-representative-on-turning-a-blind-eye-to-scalpers-ripping-off-americans,1220,B001243
MICROSOFT CORPORATION -> Stacey E. Plaskett,3500.0,2,3,Stacey E. Plaskett,Democrat,VI,rep,1,2022-05-31,2024-12-18,2024-04-11,2024-06-26,https://plaskett.house.gov/news/documentsingle.aspx?DocumentID=4500,1318,P000610
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION -> Tammy Duckworth,3500.0,5,2,Tammy Duckworth,Democrat,IL,sen,1,2025-04-08,2025-12-22,2024-12-12,2026-03-06,https://www.duckworth.senate.gov/news/press-releases/duckworths-aviation-safety-subcommittee-emphasizes-urgent-need-to-improve-air-traffic-control-systems-to-prevent-near-misses-and-protect-flying-public,1362,D000622
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Tony Wied",3500.0,2,2,Tony Wied,Republican,WI,rep,1,2024-09-24,2025-07-25,2025-07-17,2025-08-04,https://wied.house.gov/media/press-releases/wied-risch-honor-small-business-firearm-manufacturers,1426,W000829
NATIONAL VENTURE CAPITAL ASSOCIATION -> David Kustoff,3500.0,2,2,David Kustoff,Republican,TN,rep,1,2022-05-12,2023-03-21,2023-04-20,2025-02-12,https://kustoff.house.gov/media/press-releases/congressman-kustoff-introduces-small-business-investment-act-0,1430,K000392
NOVARTIS CORPORATION -> Jim Banks,3500.0,2,2,Jim Banks,Republican,IN,sen,1,2024-09-30,2025-03-28,2025-04-29,2025-05-08,https://www.banks.senate.gov/news/press-releases/senator-jim-banks-statement-on-president-trumps-first-100-days/,1491,B001299
"NUCLEAR ENERGY INSTITUTE, INC. -> Mark R. Warner",3500.0,2,3,Mark R. Warner,Democrat,VA,sen,1,2023-11-15,2025-06-17,2024-04-11,2025-12-02,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=C36817D4-EF9D-4DF2-BEB0-51C073DE0683,1498,W000805
"THE GOLDMAN SACHS GROUP, INC. -> Joyce Beatty",3500.0,2,2,Joyce Beatty,Democrat,OH,rep,1,2023-06-20,2023-12-13,2025-01-31,2025-02-04,https://beatty.house.gov/media-center/press-releases/beatty-reintroduces-bill-affirming-black-history-in-american-education,2023,B001281
"THE GOLDMAN SACHS GROUP, INC. -> Steny H. Hoyer",3500.0,4,2,Steny H. Hoyer,Democrat,MD,rep,1,2022-10-26,2023-12-13,2025-01-28,2026-01-15,https://hoyer.house.gov/media/press-releases/hoyer-kaine-murkowski-van-hollen-lead-colleagues-urging-administration-follow,2023,H000874
"THE GOLDMAN SACHS GROUP, INC. -> Raja Krishnamoorthi",3500.0,4,2,Raja Krishnamoorthi,Democrat,IL,rep,1,2022-09-28,2023-06-20,2023-07-28,2025-12-01,https://krishnamoorthi.house.gov/media/press-releases/krishnamoorthi-and-ramirez-lead-12-house-members-demanding-answers-trump,2023,K000391
UNIVERSITY OF PITTSBURGH MEDICAL CENTER -> John Joyce,3500.0,2,5,John Joyce,Republican,PA,rep,1,2022-07-18,2025-03-19,2022-04-06,2022-09-29,https://johnjoyce.house.gov/media/press-releases/dr-joyce-announces-100000-grant-help-fight-drug-crisis,2168,J000302
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES -> Ron Wyden,3500.0,6,2,Ron Wyden,Democrat,OR,sen,1,2022-09-15,2023-12-12,2024-04-18,2025-07-29,https://www.wyden.senate.gov/news/press-releases/wyden-reveals-which-phone-companies-protect-privacy-by-telling-customers-about-government-surveillance,2194,W000779
"VISA, INC. -> Ann Wagner",3500.0,3,2,Ann Wagner,Republican,MO,rep,1,2024-05-13,2025-12-18,2022-09-01,2025-02-11,https://wagner.house.gov/media-center/press-releases/wagner-united-states-must-deny-entrance-russian-foreign-minister-and,2204,W000812
WALMART INC. -> Chuck Edwards,3500.0,25,2,Chuck Edwards,Republican,NC,rep,1,2024-09-27,2025-06-24,2024-09-29,2024-10-28,https://edwards.house.gov/media/press-releases/hurricane-recovery-update-29,2222,E000246
