activity_id,filing_uuid,registrant_id,client_id,filing_year,filing_period,dt_posted,stance_label,stance_confidence,source,cohort,is_canonical
584838,c6bc4440-825c-4b6d-81b3-9cbd2a2027cf,308992,183204,2025,first_quarter,2025-04-21T14:40:17-04:00,unclear,0.45,agreed,new2025_incumbent,1
584995,7295cedb-df0f-4404-89a7-82dd3d3cb4b9,401103897,200355,2025,first_quarter,2025-04-21T14:47:59-04:00,relief,0.95,agreed,established,1
585105,39f43eea-0f5b-416a-9893-61de25c15cb6,401104294,61342,2025,first_quarter,2025-04-21T14:54:08-04:00,unclear,0.5,agreed,established,1
585214,b1e0e8b4-28cf-42a5-bbfe-79708ee07908,401105259,203474,2025,first_quarter,2025-04-21T14:59:36-04:00,relief,0.6,opus,established,1
585412,870c52c6-1c38-4f36-b9b0-274225dbc558,6837,109370,2025,first_quarter,2025-04-21T15:06:08-04:00,unclear,0.5,agreed,new2025_incumbent,1
585508,7dadab96-a2e2-4d73-bf41-04abf128a58f,17443,209710,2025,first_quarter,2025-04-21T15:08:32-04:00,unclear,0.95,agreed,new2025_incumbent,1
586645,c2289978-5e88-48b5-997b-3f85908c03e3,40004026,187479,2025,first_quarter,2025-04-21T15:44:07-04:00,unclear,0.5,agreed,new2025_incumbent,1
586687,dc8f67ac-e564-4743-8369-dff092208986,400695073,194329,2025,first_quarter,2025-04-21T15:45:34-04:00,unclear,0.4,opus,established,1
586817,30ff1026-21f7-40c4-8a32-e39b930e2280,56771,159922,2025,first_quarter,2025-04-21T15:49:52-04:00,monitoring,0.6,opus,established,1
586908,387682b8-0feb-40a4-b604-8734c4320018,401103295,64817,2025,first_quarter,2025-04-21T15:53:18-04:00,unclear,0.4,agreed,new2025_incumbent,1
587133,f95e7a20-f522-4648-a62d-a25e689022f2,401107157,53729,2025,first_quarter,2025-04-21T16:01:08-04:00,unclear,0.95,agreed,established,1
587940,e4a2a3fd-a78f-4b1d-82cc-2da6277f04f8,7758,110904,2025,first_quarter,2025-04-21T16:26:54-04:00,relief,0.95,agreed,new2025_incumbent,1
587955,1e21beed-4128-4fb9-bddf-e9d93cd676fb,310973,183737,2025,first_quarter,2025-04-21T16:27:07-04:00,relief,0.8,opus,new2025_genuine,1
588134,c8836d6d-5002-4cb1-98a3-5abfc06a3b4f,28606,134545,2025,first_quarter,2025-04-21T16:32:40-04:00,unclear,0.55,agreed,new2025_genuine,1
588205,f0876888-acfb-480d-bad7-2c283226a1bf,17443,123132,2025,first_quarter,2025-04-21T16:34:20-04:00,unclear,0.95,agreed,new2025_incumbent,1
588270,fb63d219-2bae-4e45-ab35-84e0d4caa92d,401103900,200358,2025,first_quarter,2025-04-21T16:36:14-04:00,unclear,0.95,agreed,new2025_incumbent,1
588323,6dd182b6-a570-4742-ab20-756c89c867ae,401105966,208991,2025,first_quarter,2025-04-21T16:38:27-04:00,unclear,0.95,agreed,new2025_incumbent,1
588379,3d783c63-898d-48ba-9e1a-ea26025b6934,5632,107401,2025,first_quarter,2025-04-21T16:41:45-04:00,monitoring,0.85,agreed,established,1
588397,3db1e876-ea87-402e-9c9f-450251bea320,314192,184769,2025,first_quarter,2025-04-21T16:41:53-04:00,unclear,0.9,agreed,new2025_incumbent,1
588566,4ef68575-92bd-4b1e-8da4-c7aa1e1860a3,290571,177646,2025,first_quarter,2025-04-21T16:49:19-04:00,relief,0.95,agreed,established,1
588778,59923d3f-cd5d-49dc-b20d-57c3db8e1586,401106670,61494,2025,first_quarter,2025-04-21T16:55:44-04:00,unclear,0.95,agreed,new2025_genuine,1
589325,a27f9a25-970b-4fb7-bbb0-8ea51817ee4d,401103565,208110,2025,first_quarter,2025-04-21T17:13:33-04:00,unclear,0.95,agreed,established,1
589583,f6825dd7-818e-46cd-985d-1329f00d5e17,400576731,192991,2025,first_quarter,2025-04-21T17:21:03-04:00,unclear,0.9,agreed,new2025_genuine,1
589719,7139b177-ba38-49b6-a537-8fd756bc086c,7805,110917,2025,first_quarter,2025-04-21T17:25:00-04:00,monitoring,0.95,agreed,established,1
590074,2a4647ed-82f9-4621-91ef-2e36492248f5,401049958,197314,2025,first_quarter,2025-04-21T17:38:00-04:00,unclear,0.95,agreed,new2025_genuine,1
590102,23aa74bb-159b-46a6-b077-c5917671784e,58055,160433,2025,first_quarter,2025-04-21T17:39:53-04:00,unclear,0.95,agreed,established,1
590146,4d19f64e-923d-4a5f-b8ee-bc3ed1bfb766,11195,115307,2025,first_quarter,2025-04-21T17:41:50-04:00,relief,0.9,agreed,new2025_incumbent,1
590251,ae157326-5260-4042-b064-463d88734012,401104313,201390,2025,first_quarter,2025-04-21T17:45:27-04:00,unclear,0.95,agreed,established,1
590273,ad53e4be-5767-491d-8119-260a727f1577,35263,143852,2025,first_quarter,2025-04-21T17:45:55-04:00,unclear,0.4,agreed,established,1
590296,0d251c80-f863-494e-ab6c-f2686edea4a3,401003839,196734,2025,first_quarter,2025-04-21T17:46:27-04:00,unclear,0.9,agreed,new2025_genuine,1
590780,e7c82248-cfb1-43e3-90a3-178a7ecf3606,3867,103709,2025,first_quarter,2025-04-21T18:08:06-04:00,unclear,0.95,agreed,new2025_genuine,1
590824,bec5cc64-b2d2-479d-800a-4b5e2e02de36,72873,166355,2025,first_quarter,2025-04-21T18:10:06-04:00,unclear,0.5,opus,established,1
590940,5fbc46ad-977e-450b-9ee9-15757c729722,31827,139084,2025,first_quarter,2025-04-21T18:14:44-04:00,monitoring,0.9,agreed,new2025_genuine,1
590991,795c43a5-bf04-4a1b-adb6-ce411c4d2a68,7257,110079,2025,first_quarter,2025-04-21T18:17:30-04:00,unclear,0.4,agreed,established,1
591080,4dc537d8-3b7b-47e0-ac60-ac78eb471b09,22883,129738,2025,first_quarter,2025-04-21T18:21:52-04:00,unclear,0.95,agreed,established,1
591197,294be9e8-5222-4716-830b-2ed7d42662ff,401108149,58740,2025,first_quarter,2025-04-21T18:26:39-04:00,relief,0.8,opus,established,1
591240,5f15f819-0b48-44e5-846c-d3694f162a61,24566,132410,2025,first_quarter,2025-04-21T18:27:56-04:00,unclear,0.8,agreed,established,1
591380,4756f1fe-b17c-4ad1-8210-9571ad557a5c,1171,63620,2025,first_quarter,2025-04-21T18:33:41-04:00,unclear,0.95,agreed,established,1
591453,e34a754b-a1bb-4861-b56d-d52baa0f58b4,401106670,64547,2025,first_quarter,2025-04-21T18:37:28-04:00,unclear,0.95,agreed,new2025_genuine,1
591490,fd31a205-1fcf-477a-bc25-92e21e3d15ef,401106670,64541,2025,first_quarter,2025-04-21T18:39:14-04:00,unclear,0.7,agreed,new2025_genuine,1
591512,bd24ae56-d534-4305-8b3d-f3f7de8a252a,401046942,197256,2025,first_quarter,2025-04-21T18:39:59-04:00,unclear,0.95,agreed,established,1
591786,b70edbd4-3a58-44e6-8488-990063206d6b,4766,104899,2025,first_quarter,2025-04-21T18:55:05-04:00,protection,0.7,opus,established,1
591835,64c8e5f0-b79d-4d64-b012-09c6b6e775b3,401105597,65582,2025,first_quarter,2025-04-21T18:57:51-04:00,unclear,0.75,agreed,new2025_incumbent,1
592080,28bf35f3-bd6b-48e9-a718-1a8e9613579b,48678,155448,2025,first_quarter,2025-04-21T19:18:26-04:00,unclear,0.95,agreed,established,1
592131,7e25e62b-c742-49c5-9e90-2e7d9e45cef8,401108081,64635,2025,first_quarter,2025-04-21T19:24:18-04:00,unclear,0.55,agreed,new2025_genuine,1
592179,69f38332-3c42-4c3f-a349-423f5a000605,401106670,64543,2025,first_quarter,2025-04-21T19:28:58-04:00,unclear,0.95,agreed,new2025_genuine,1
592249,61bd9750-ef42-4997-9d86-c2d62ae88a94,401106670,64539,2025,first_quarter,2025-04-21T19:33:41-04:00,unclear,0.95,agreed,new2025_genuine,1
592269,7bfb6254-4235-47a3-aa5a-afe145455688,401106670,64762,2025,first_quarter,2025-04-21T19:37:13-04:00,unclear,0.95,agreed,new2025_genuine,1
592344,a5621bfa-b7ba-4f92-b8a4-52a1df756494,401105040,65336,2025,first_quarter,2025-04-21T19:47:01-04:00,unclear,0.6,agreed,new2025_genuine,1
592366,3ce0637e-2d97-4eb0-af2f-46a4149cd811,28663,134577,2025,first_quarter,2025-04-21T19:47:41-04:00,relief,0.95,agreed,established,1
592518,4640c297-0bf7-4bcb-a193-a12c1377d582,30518,135943,2025,first_quarter,2025-04-21T20:01:28-04:00,unclear,0.95,agreed,new2025_incumbent,1
592799,cbc5e1b0-e3a7-4566-b6a6-aad8f73bf429,401104172,200901,2025,first_quarter,2025-04-21T20:25:09-04:00,unclear,0.5,agreed,established,1
592893,d00e21f8-1eb0-47d3-87ae-ef71732632bd,401104313,201391,2025,first_quarter,2025-04-21T20:34:11-04:00,unclear,0.4,agreed,established,1
593174,b67c1478-d1ad-41ea-a718-a812714c0132,28812,134591,2025,first_quarter,2025-04-21T21:02:20-04:00,unclear,0.5,agreed,new2025_genuine,1
593364,959b70eb-63a6-431e-8185-5386468d56fb,24373,132005,2025,first_quarter,2025-04-21T21:23:13-04:00,unclear,0.4,agreed,new2025_genuine,1
593663,7bd98c0e-ceb5-45da-8a59-9e3205cca43a,401104313,63973,2025,first_quarter,2025-04-21T21:53:30-04:00,unclear,0.95,agreed,established,1
593669,6f3b4f42-2e07-4c03-9b4a-60bc2d45b824,401103942,200450,2025,first_quarter,2025-04-21T21:54:18-04:00,relief,0.9,agreed,new2025_genuine,1
593975,93efc8ca-50a8-4fd5-8ab9-5543f61f7def,6325,108731,2025,first_quarter,2025-04-21T22:36:35-04:00,unclear,0.9,agreed,established,1
593996,70e36452-9f3d-49be-82f0-f2e33e6c1e97,79290,170549,2025,first_quarter,2025-04-21T22:42:20-04:00,unclear,0.5,agreed,new2025_genuine,0
594143,a4490e16-c416-451a-9071-d256ba64ad89,401105417,203687,2025,first_quarter,2025-04-21T23:03:23-04:00,unclear,0.4,opus,established,1
594164,2f024a3c-274a-44d9-8d50-d7c4d61961bc,401105417,59644,2025,first_quarter,2025-04-21T23:06:00-04:00,unclear,0.8,agreed,established,1
594188,496f1132-d030-49c0-8a5a-d79e2fc04997,401105417,203681,2025,first_quarter,2025-04-21T23:13:03-04:00,unclear,0.95,agreed,established,1
594807,16803dbf-0570-4087-9abd-2a4a1516b414,28344,134513,2025,first_quarter,2025-04-22T10:57:24-04:00,unclear,0.5,agreed,new2025_incumbent,1
594926,675f6655-af62-4db2-8085-084482e2cdd8,400689052,66228,2025,second_quarter,2025-04-22T11:59:07-04:00,unclear,0.85,agreed,unknown,1
594992,d6b56b0f-41c7-4bf8-806b-0d8b863635d2,40022184,188055,2025,first_quarter,2025-04-22T12:49:07-04:00,unclear,0.5,agreed,new2025_genuine,1
595106,cd01e87e-46ea-4734-9b94-99aeea4a8bc9,58352,160522,2025,first_quarter,2025-04-22T14:47:29-04:00,relief,0.85,opus,established,1
595211,79b9ed19-22d8-4ad0-a115-9b8b766217fc,36366,145446,2025,first_quarter,2025-04-22T15:35:51-04:00,unclear,0.5,agreed,established,1
595297,5976654b-97cb-4266-8b13-684078f468d6,401105589,205749,2025,first_quarter,2025-04-22T16:21:35-04:00,mixed,0.85,opus,established,1
595375,1a46dc1f-45a2-4905-bd64-99a70e12996e,79290,170549,2025,first_quarter,2025-04-22T18:12:31-04:00,unclear,0.5,agreed,new2025_genuine,1
595525,fa824f15-ff89-4105-ba51-4e8d0ff60cf1,284050,66250,2025,second_quarter,2025-04-23T10:02:31-04:00,unclear,0.55,agreed,new2025_incumbent,0
595610,269aa10c-11c4-46c5-ad66-748d27640a87,401109416,66035,2025,first_quarter,2025-04-23T12:22:56-04:00,unclear,0.6,agreed,new2025_genuine,1
595637,0b9bc854-8023-434a-b6c1-a551ba8b7035,401105139,203282,2025,first_quarter,2025-04-23T13:42:26-04:00,unclear,0.95,agreed,new2025_incumbent,1
595661,889c1f50-c22e-482e-a969-548fd9374656,7257,66255,2025,first_quarter,2025-04-23T14:21:42-04:00,unclear,0.95,agreed,established,1
595708,8525ab1f-3b94-4afa-8f70-5b25b98fdd7c,37538,146406,2025,first_quarter,2025-04-23T15:59:54-04:00,unclear,0.5,agreed,established,1
595734,50dff46c-71bc-4be8-8378-aba5ea36de16,401023888,197070,2025,first_quarter,2025-04-23T17:58:07-04:00,unclear,0.5,agreed,established,1
595949,86ed1183-fefe-4180-9c59-e129108716f9,401103237,198275,2025,first_quarter,2025-04-24T15:16:36-04:00,unclear,0.4,opus,established,1
596391,f6296d08-ca89-41ec-812a-dab214834efe,401105190,60844,2025,first_quarter,2025-04-28T13:18:31-04:00,unclear,0.5,agreed,established,1
596419,e5f75a72-1e54-4ea1-84d2-7178bc9758c9,401104876,202865,2025,first_quarter,2025-04-28T13:56:09-04:00,unclear,0.4,agreed,new2025_incumbent,1
596763,90ff390d-6a2e-4fa9-a7d4-b82d20f1c867,401109474,66368,2025,first_quarter,2025-05-01T09:29:34-04:00,unclear,0.8,agreed,new2025_genuine,0
596892,4567e44e-60c3-405a-94d9-1b3a013711b9,401109433,65472,2025,second_quarter,2025-05-02T10:24:53-04:00,unclear,0.5,agreed,new2025_genuine,1
596901,c0cd763b-1384-4fcb-892b-62ac9d9cd7cf,57338,159975,2025,first_quarter,2025-05-02T11:29:41-04:00,relief,0.95,agreed,established,1
597370,93b0f31f-8af2-48b2-8c0c-e0ab62431f6d,81054,171061,2025,first_quarter,2025-05-05T17:05:55-04:00,protection,0.95,opus,established,1
597572,c0cc5dc8-ed11-4a8e-80cb-c114cd73740f,401103945,200454,2025,first_quarter,2025-05-06T10:32:54-04:00,relief,0.88,agreed,new2025_genuine,1
598024,da120740-8900-4480-b5e5-833a7e8f834d,27833,134460,2025,first_quarter,2025-05-06T12:44:03-04:00,relief,0.7,opus,established,1
598290,54e55f28-7f05-4c46-b9fb-2b3775dfe88d,401105533,205669,2025,first_quarter,2025-05-06T15:40:10-04:00,unclear,0.4,agreed,new2025_incumbent,1
598388,2ca0489a-caa9-4bc4-9f44-9739545f9ca6,401109474,66368,2025,first_quarter,2025-05-06T17:25:59-04:00,unclear,0.8,agreed,new2025_genuine,1
598554,e64dccdc-24c1-447a-9e00-4bd1af218d2b,401104531,60001,2025,first_quarter,2025-05-07T12:26:32-04:00,unclear,0.95,agreed,new2025_incumbent,1
598562,a00390d6-7009-4692-977c-7dcf5235f72b,401106285,66455,2025,second_quarter,2025-05-07T12:45:38-04:00,unclear,0.5,agreed,established,0
598576,fa6447c2-eac1-4786-abbd-68365af84a82,401108704,66457,2025,second_quarter,2025-05-07T13:14:46-04:00,unclear,0.5,agreed,new2025_incumbent,0
598849,b54f8c24-e08f-44e0-963d-cc8c2dfc4293,305635,66479,2025,second_quarter,2025-05-08T14:26:50-04:00,unclear,0.4,agreed,unknown,1
598867,9ef3c3d5-be9a-4492-bd1c-41763a8f32f3,401108679,63168,2025,first_quarter,2025-05-08T16:34:39-04:00,unclear,0.45,opus,established,1
598973,23ddc02d-a8bb-48ff-9a90-9344b11ad32b,89873,174240,2025,second_quarter,2025-05-09T13:32:15-04:00,unclear,0.55,agreed,unknown,1
599013,7a23a9d9-dad6-45ce-81bd-5d4f16fcb8b5,401104188,200912,2025,first_quarter,2025-05-09T16:04:41-04:00,unclear,0.4,agreed,new2025_genuine,1
599034,8a739e48-1709-47fa-8400-ad20e37262b3,401104209,58640,2025,first_quarter,2025-05-10T11:15:18-04:00,unclear,0.5,agreed,established,1
599086,84101b37-e28d-4162-b507-6cc74199f6e9,400487397,57259,2025,first_quarter,2025-05-12T00:19:10-04:00,unclear,0.95,agreed,established,1
599140,43e7da11-345a-4757-845b-c32c8497a7ae,1171,66515,2025,second_quarter,2025-05-12T11:48:21-04:00,unclear,0.5,agreed,established,0
599163,12381424-5782-42c4-ad31-9f16e1d03cc4,401109039,66519,2025,second_quarter,2025-05-12T13:17:05-04:00,unclear,0.5,agreed,new2025_genuine,0
599189,3a995089-ce6b-4f62-bfae-038f50b532ad,401109039,66529,2025,second_quarter,2025-05-12T15:36:24-04:00,unclear,0.85,agreed,new2025_genuine,0
599273,06943758-df74-482f-b6b9-ed075a2e7059,401105040,66547,2025,second_quarter,2025-05-13T10:55:05-04:00,unclear,0.4,agreed,new2025_genuine,0
599274,53e89b09-58eb-4ac2-91c7-35ccb362162b,401105040,66548,2025,second_quarter,2025-05-13T11:01:43-04:00,unclear,0.95,agreed,new2025_genuine,0
599312,c991cf38-821f-4c9c-ab1b-b4b314df8eec,400421010,66564,2025,second_quarter,2025-05-13T14:53:11-04:00,unclear,0.95,agreed,new2025_genuine,1
599317,530b51c2-f29b-4329-83b8-f4028bb373ba,400421010,66565,2025,second_quarter,2025-05-13T15:04:21-04:00,unclear,0.95,agreed,new2025_genuine,1
599326,065503ef-d9ff-4f51-9273-48ab96700be6,400421010,66567,2025,second_quarter,2025-05-13T15:22:05-04:00,unclear,0.95,agreed,new2025_genuine,1
599494,6ab44be5-11df-437f-aa22-5e108839b2ba,401109586,66610,2025,second_quarter,2025-05-15T09:12:50-04:00,unclear,0.95,agreed,unknown,1
599844,bebe9681-3da6-4035-a26f-6bb37147198f,401109147,66676,2025,second_quarter,2025-05-19T11:52:05-04:00,unclear,0.95,agreed,unknown,1
599880,148ff6cf-d163-4a33-b33d-dfed26cd79e2,401105417,66139,2025,first_quarter,2025-05-19T17:03:33-04:00,unclear,0.95,agreed,established,1
599894,9eb2f314-9454-4c50-b838-9b2450645801,401105417,66694,2025,first_quarter,2025-05-19T17:12:47-04:00,unclear,0.85,agreed,established,0
599946,8cf9103b-9a8a-416d-972a-47d9bb61aadf,401104288,66709,2025,second_quarter,2025-05-20T08:59:17-04:00,unclear,0.5,agreed,established,0
599957,2975eec1-c976-4ac3-9c92-4825b539bb62,401105417,65566,2025,first_quarter,2025-05-20T10:27:04-04:00,unclear,0.95,agreed,established,1
600260,7898af19-32f8-401b-b7c6-9781500c6c73,401106670,64762,2025,second_quarter,2025-05-22T15:47:17-04:00,unclear,0.95,agreed,new2025_genuine,1
600353,a36c6842-0ec7-445e-9378-9765d1aab5bf,40013096,187767,2025,first_quarter,2025-05-23T17:45:56-04:00,unclear,0.95,agreed,new2025_incumbent,0
600414,b9cfe803-05f6-44a9-815a-1e430944a838,401109282,66780,2025,second_quarter,2025-05-27T12:58:56-04:00,unclear,0.95,agreed,new2025_genuine,0
600434,2d2a30c1-256f-43a2-a944-0bd22a9e589f,401105417,66694,2025,first_quarter,2025-05-27T14:23:19-04:00,unclear,0.85,agreed,established,1
600451,f9fecc87-8e47-4af6-8cf9-32f6fd286aca,401105417,66785,2025,second_quarter,2025-05-27T14:59:35-04:00,unclear,0.9,agreed,established,1
600487,b4c346da-6d28-4824-b26d-4b2abfb3f380,400944725,66606,2025,first_quarter,2025-05-27T20:17:04-04:00,unclear,0.95,agreed,new2025_genuine,0
600494,63513d2f-372e-48c5-ab6d-8b7ab3c9d3c4,400944725,66606,2025,first_quarter,2025-05-27T20:27:38-04:00,unclear,0.95,agreed,new2025_genuine,1
600626,38f325f0-dab5-47ac-8ea3-82f7c13a2bc0,401104288,66825,2025,second_quarter,2025-05-30T10:55:53-04:00,unclear,0.5,agreed,established,0
600648,a405dacd-3c33-4207-9673-de10ada695b4,401109292,66836,2025,second_quarter,2025-05-30T13:33:18-04:00,unclear,0.9,agreed,new2025_genuine,0
600653,8a4c3ced-2cf3-4275-87e4-8fa70ade0d92,7257,66837,2025,second_quarter,2025-05-30T13:44:43-04:00,unclear,0.95,agreed,established,0
600656,21a77748-6d1f-4f17-ae97-f792852f6755,40013096,187767,2025,first_quarter,2025-05-30T13:56:54-04:00,unclear,0.95,agreed,new2025_incumbent,1
600718,efcac91c-5420-407b-8d53-7a46f5e8d1f4,401103221,198221,2025,second_quarter,2025-06-02T10:48:09-04:00,monitoring,0.95,agreed,new2025_genuine,0
600729,85f55d3e-f71c-4b0c-9631-fbc013225fc1,55291,55863,2025,second_quarter,2025-06-02T12:01:39-04:00,unclear,0.9,agreed,new2025_incumbent,0
600763,b8b41019-0e8e-49ea-a7ed-bacb90abe63e,401109009,66875,2025,second_quarter,2025-06-02T15:54:58-04:00,unclear,0.85,agreed,new2025_genuine,1
601271,17f4ce73-8c9c-465b-9722-6319635b184c,401109039,67024,2025,second_quarter,2025-06-09T14:20:54-04:00,unclear,0.5,agreed,new2025_genuine,0
601272,1ad29d57-9924-415f-a38a-1f32c1b368f2,401109039,67025,2025,second_quarter,2025-06-09T14:29:34-04:00,unclear,0.5,agreed,new2025_genuine,0
601496,f18bf850-2dac-477d-a1ed-016e94fb4be0,296271,67102,2025,second_quarter,2025-06-13T13:39:41-04:00,unclear,0.95,agreed,new2025_incumbent,1
601548,b481a24e-121e-4181-8951-29c303d72616,7257,67130,2025,second_quarter,2025-06-16T09:55:59-04:00,unclear,0.5,agreed,established,0
601595,1ab23f4e-d3e4-49be-8d5c-9be1e1e66284,401106954,67143,2025,second_quarter,2025-06-16T13:58:26-04:00,unclear,0.9,agreed,new2025_genuine,0
601691,bdbd84b7-ef89-409a-b875-a1be0c164f45,401109659,67171,2025,second_quarter,2025-06-17T14:28:44-04:00,unclear,0.3,agreed,unknown,1
601701,d1433b73-c0c9-485c-8f7f-df757de2fb6c,401108944,67173,2025,second_quarter,2025-06-17T15:51:50-04:00,unclear,0.4,opus,new2025_incumbent,0
601768,55c5d6bb-ea9b-41d7-a20d-91342c2b154f,400976792,63907,2025,second_quarter,2025-06-18T14:57:47-04:00,unclear,0.95,agreed,new2025_incumbent,1
601792,884f36f9-4c35-4354-9ee6-6c10e46ece08,401104288,67212,2025,second_quarter,2025-06-19T08:00:36-04:00,unclear,0.5,agreed,established,0
601795,021e6af7-78cd-438b-850a-4abfd4407c0c,401105907,67215,2025,second_quarter,2025-06-19T10:40:37-04:00,unclear,0.5,agreed,unknown,1
601986,d6e5d949-12c2-4cff-b088-e44f204da53d,401109167,63846,2025,second_quarter,2025-06-24T12:00:27-04:00,mixed,0.9,opus,new2025_genuine,0
602366,e1ef0b32-144d-45f1-8c16-4f3418665c35,401106405,213706,2025,second_quarter,2025-06-30T12:47:10-04:00,relief,0.9,opus,established,1
603210,d76450a7-757a-4c4c-a322-0266c61a398e,401104861,67442,2025,second_quarter,2025-07-02T15:16:43-04:00,unclear,0.6,agreed,unknown,1
603235,1183663f-2464-4b72-925f-e01f02bb123f,307034,182219,2025,second_quarter,2025-07-02T15:48:36-04:00,unclear,0.5,agreed,new2025_genuine,1
603306,2619360e-1caa-4262-9ead-3b619c071754,401109665,67465,2025,second_quarter,2025-07-02T17:34:27-04:00,unclear,0.95,agreed,unknown,1
603349,b0080d7b-b0bf-4464-b912-aea8b902af26,401104209,205334,2025,second_quarter,2025-07-03T09:52:25-04:00,unclear,0.5,agreed,established,1
603401,77d2b789-a6b0-4df7-ab9a-810a8dc9c9fb,401106954,67143,2025,second_quarter,2025-07-03T11:42:27-04:00,monitoring,0.75,agreed,new2025_genuine,1
603508,b5d3160c-8aab-4c38-8aa9-682eea0b03d5,298012,179855,2025,second_quarter,2025-07-03T14:02:57-04:00,unclear,0.5,agreed,new2025_genuine,1
603517,e019d5b5-7efe-4c1a-b8fe-41da503c7e68,298012,179856,2025,second_quarter,2025-07-03T14:07:21-04:00,unclear,0.5,agreed,new2025_genuine,1
604139,9f9b7748-e09a-47cf-8c70-488e76b30908,401108145,58311,2025,second_quarter,2025-07-07T10:21:59-04:00,unclear,0.9,agreed,new2025_genuine,1
604196,1b028d0f-538f-4894-aecf-6bb80277779b,400661993,210126,2025,second_quarter,2025-07-07T11:27:18-04:00,unclear,0.4,agreed,established,1
604236,113f87df-1530-435d-a44e-e400693dad0d,400320506,189250,2025,second_quarter,2025-07-07T12:00:53-04:00,unclear,0.4,agreed,established,1
604415,a5e0a84b-bc3a-445d-afb9-cab4ddb8203e,401108962,67536,2025,second_quarter,2025-07-07T16:30:30-04:00,unclear,0.5,agreed,new2025_genuine,0
604433,6f87ae9b-3483-448c-a471-38164971c9fb,401108704,67537,2025,second_quarter,2025-07-07T17:16:43-04:00,unclear,0.95,agreed,new2025_incumbent,0
604580,4fa7d1e8-065b-408a-8203-e3dfe529ce20,400408933,190355,2025,second_quarter,2025-07-08T09:40:55-04:00,relief,0.8,agreed,established,1
604673,7801054c-fef6-46d6-b5a1-45ec173313fd,401105150,65033,2025,second_quarter,2025-07-08T11:08:27-04:00,unclear,0.5,agreed,new2025_genuine,1
604818,1bc0be9f-cd81-417e-9d43-d6a7a399c14d,31827,139084,2025,second_quarter,2025-07-08T13:28:51-04:00,monitoring,0.9,agreed,new2025_genuine,1
604826,76ad09e7-08a8-442e-afeb-9ec4f22978c9,401109739,67555,2025,third_quarter,2025-07-08T13:31:58-04:00,unclear,0.5,agreed,unknown,1
